SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Multi-Family (2-4 Unit),1010 Clyde Ave,SANTA CLARA,CA,95054,1700000,12,,SANTA CLARA,5060,8190,1963,0,,,Sold,,,,Sign in to see,,2015-11-30,1563333.0,http://www.redfin.com/CA/Santa-Clara/1010-Clyde-Ave-95054/home/2120201,MLSListings Inc. (MLSLI),ML81533829,KW Commerical South Bay,N,Y,37.3888653,-121.951264,false
Past Sale,Multi-Family (2-4 Unit),980 Clyde Ave,SANTA CLARA,CA,95054,1700000,12,,SANTA CLARA,5060,8448,1963,0,,,Sold,,,,Sign in to see,,2015-11-24,1563333.0,http://www.redfin.com/CA/Santa-Clara/980-Clyde-Ave-95054/home/2120283,MLSListings Inc. (MLSLI),ML81533510,KW Commerical South Bay,N,Y,37.3895286,-121.9508854,false
Past Sale,Single Family Residential,4426 Cheeney St,SANTA CLARA,CA,95054,579000,2,1.0,SANTA CLARA,875,7589,1954,2,Garage,,Sold,,,,Sign in to see,,2015-07-22,652000.0,http://www.redfin.com/CA/Santa-Clara/4426-Cheeney-St-95054/home/1842964,MLSListings Inc. (MLSLI),ML81483591,"Intero San Jose, Willow Glen Lincoln Ave",N,Y,37.395609,-121.96252,false
Past Sale,Townhouse,994 Cole Pl,SANTA CLARA,CA,95054,888000,2,2.5,SANTA CLARA,1583,1080,2006,2,Garage,,Sold,,,,Sign in to see,,2015-08-11,888000.0,http://www.redfin.com/CA/Santa-Clara/994-Cole-Pl-95054/home/12179407,MLSListings Inc. (MLSLI),ML81484860,Alain Pinel Realtors,N,Y,37.395256,-121.949922,false
Past Sale,Townhouse,1540 Avina Cir #6,SANTA CLARA,CA,95054,899000,3,3.5,SANTA CLARA,1845,1742,2009,2,Garage,,Sold,,,,Sign in to see,,2015-06-29,965000.0,http://www.redfin.com/CA/Santa-Clara/1540-Avina-Cir-95054/unit-6/home/28895275,MLSListings Inc. (MLSLI),ML81468434,Century 21 M&M and Associates,N,Y,37.395762,-121.9576359,false
Past Sale,Townhouse,1535 Agnew Rd #8,SANTA CLARA,CA,95054,900000,3,3.5,SANTA CLARA,1853,1085,2009,2,Garage,,Sold,,,,Sign in to see,,2015-07-15,950000.0,http://www.redfin.com/CA/Santa-Clara/1535-Agnew-Rd-95054/unit-8/home/28895311,MLSListings Inc. (MLSLI),ML81470762,Century 21 M&M and Associates,N,Y,37.396023,-121.956545,false
Past Sale,Townhouse,952 Cole Pl,SANTA CLARA,CA,95054,949000,3,3.0,SANTA CLARA,1588,1009,2003,2,Garage,,Sold,,,,Sign in to see,,2015-10-09,981000.0,http://www.redfin.com/CA/Santa-Clara/952-Cole-Pl-95054/home/1618756,MLSListings Inc. (MLSLI),ML81513647,"Loren Haley, Broker",N,Y,37.395556,-121.949605,false
Past Sale,Condo/Coop,1670 Avina Cir #7,SANTA CLARA,CA,95054,988800,3,3.5,SANTA CLARA,1853,910,2009,2,Garage,,Sold,,,,Sign in to see,,2016-01-08,948000.0,http://www.redfin.com/CA/Santa-Clara/1670-Avina-Cir-95054/unit-7/home/28677051,MLSListings Inc. (MLSLI),ML81521093,Sereno Group,N,Y,37.395886,-121.957438,false
Past Sale,Condo/Coop,1883 Agnew Rd Unit 321,Santa Clara,CA,95054,,2,2.0,95054,1070,,2006,,,,,,,,,,2015-07-07,488000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-321/home/12178874,,,,N,Y,37.3959733,-121.9584212,
Past Sale,Condo/Coop,1883 Agnew Rd #105,SANTA CLARA,CA,95054,799999,3,2.0,SANTA CLARA,1361,,2006,2,Garage,,Sold,,,,Sign in to see,,2015-12-29,770000.0,http://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-105/home/12179239,MLSListings Inc. (MLSLI),ML81521873,Faith Estates,N,Y,37.3959733,-121.9584212,false
