SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Townhouse,2446 Rockridge Way,Santa Clara,CA,95051,,4,2,95051,1506,,1972,,,,,,,,,,2015-11-04,288000,http://www.redfin.com/CA/Santa-Clara/2446-Rockridge-Way-95051/home/964736,,,,N,Y,37.3658479,-121.9706765,
Past Sale,Single Family Residential,1841 Nobili Ave,Santa Clara,CA,95051,,3,2,95051,1080,,1954,,,,,,,,,,2015-12-04,888000,http://www.redfin.com/CA/Santa-Clara/1841-Nobili-Ave-95051/home/724089,,,,N,Y,37.357044,-121.98882,
Past Sale,Single Family Residential,245 Rodonovan Ct,SANTA CLARA,CA,95051,1378888,3,2,SANTA CLARA,1650,8100,1954,1,Garage,,Sold,,,,,1378888,2015-11-04,1400000,http://www.redfin.com/CA/Santa-Clara/245-Rodonovan-Ct-95051/home/1578153,MLSListings Inc. (MLSLI),ML81516392,Sereno Group,N,Y,37.328293,-121.989587,FALSE
Past Sale,Single Family Residential,670 Meadow Ave,Santa Clara,CA,95051,,3,2,95051,1508,,1959,,,,,,,,,,2015-10-16,1400000,http://www.redfin.com/CA/Santa-Clara/670-Meadow-Ave-95051/home/1430599,,,,N,Y,37.333779,-122.0045046,
Past Sale,Single Family Residential,2220 Crocker Way,SANTA CLARA,CA,95051,925000,3,2,SANTA CLARA,1539,8313,1965,2,Garage,,Sold,,,,,925000,2015-09-25,930000,http://www.redfin.com/CA/Santa-Clara/2220-Crocker-Way-95051/home/1097049,MLSListings Inc. (MLSLI),ML81500030,Keller Williams Realty - Cupertino,N,Y,37.3636042,-121.9954629,FALSE
Past Sale,Single Family Residential,918 Perreira Dr,SANTA CLARA,CA,95051,975000,3,2,SANTA CLARA,1535,6014,1964,2,Garage,,Sold,,,,2015-09-11,1175000,2015-10-16,1099998,http://www.redfin.com/CA/Santa-Clara/918-Perreira-Dr-95051/home/734543,MLSListings Inc. (MLSLI),ML81498045,Realty World Dominion,N,Y,37.3422618,-121.9888692,FALSE
Past Sale,Single Family Residential,3390 Princeton Way,SANTA CLARA,CA,95051,1198000,3,2,SANTA CLARA,1442,7543,1961,2,Garage,,Sold,,,,,1198000,2015-09-18,1338000,http://www.redfin.com/CA/Santa-Clara/3390-Princeton-Way-95051/home/736663,MLSListings Inc. (MLSLI),ML81500677,Single Tree Realty,N,Y,37.337109,-121.9904626,FALSE
Past Sale,Townhouse,815 Bond Pl,SANTA CLARA,CA,95051,892000,3,2.5,SANTA CLARA,1791,2530,1992,2,Garage,,Sold,,,,,892000,2015-10-27,920000,http://www.redfin.com/CA/Santa-Clara/815-Bond-Pl-95051/home/754454,MLSListings Inc. (MLSLI),ML81513692,The Abigail Company,N,Y,37.338318,-121.9897716,FALSE
Past Sale,Single Family Residential,3562 Geneva Dr,Santa Clara,CA,95051,,3,2,95051,1420,,1957,,,,,,,,,,2015-10-06,460000,http://www.redfin.com/CA/Santa-Clara/3562-Geneva-Dr-95051/home/1450108,,,,N,Y,37.328646,-121.994369,
Past Sale,Single Family Residential,979 Capitola Way,SANTA CLARA,CA,95051,1050000,3,2,SANTA CLARA,1535,6291,1964,2,Garage,,Sold,,,,,1050000,2015-10-15,1127000,http://www.redfin.com/CA/Santa-Clara/979-Capitola-Way-95051/home/1724834,MLSListings Inc. (MLSLI),ML81515066,Coldwell Banker,N,Y,37.3435879,-121.989438,FALSE
Past Sale,Single Family Residential,39 Michael Way,SANTA CLARA,CA,95051,1198000,3,2,SANTA CLARA,1274,6655,1955,2,Garage,,Sold,,,,,1198000,2015-10-16,1336000,http://www.redfin.com/CA/Santa-Clara/39-Michael-Way-95051/home/885556,MLSListings Inc. (MLSLI),ML81501881,Stevensen & Neal Realtors,N,Y,37.3243889,-121.989321,FALSE
Past Sale,Single Family Residential,3667 Magellan Ave,Santa Clara,CA,95051,,3,2,95051,1284,,1957,,,,,,,,,,2015-11-09,131000,http://www.redfin.com/CA/Santa-Clara/3667-Magellan-Ave-95051/home/1515856,,,,N,Y,37.3281319,-121.997412,
Past Sale,Single Family Residential,3551 Wolf Pl,Santa Clara,CA,95051,,4,4,95051,1998,,2010,,,,,,,,,,2015-11-30,523500,http://www.redfin.com/CA/Santa-Clara/3551-Wolf-Pl-95051/home/40175832,,,,N,Y,37.350962,-121.995027,
Past Sale,Single Family Residential,2010 Briarwood Dr,SANTA CLARA,CA,95051,899000,3,2,SANTA CLARA,1212,5853,1954,2,Garage,,Sold,,,,,899000,2015-11-11,975000,http://www.redfin.com/CA/Santa-Clara/2010-Briarwood-Dr-95051/home/1868440,MLSListings Inc. (MLSLI),ML81517871,Benson Real Estate,N,Y,37.3593059,-121.993493,FALSE
Past Sale,Single Family Residential,3523 Cabrillo Ave,Santa Clara,CA,95051,,3,2,95051,1599,,1956,,,,,,,,,,2015-10-07,183500,http://www.redfin.com/CA/Santa-Clara/3523-Cabrillo-Ave-95051/home/1509460,,,,N,Y,37.36013,-121.994273,
Past Sale,Single Family Residential,1791 Briarwood Dr,SANTA CLARA,CA,95051,998000,3,2,SANTA CLARA,1212,5734,1954,2,Garage,,Sold,,,,,998000,2015-09-23,1020000,http://www.redfin.com/CA/Santa-Clara/1791-Briarwood-Dr-95051/home/1024532,MLSListings Inc. (MLSLI),ML81498474,408 Real Estate,N,Y,37.3557031,-121.9931179,FALSE
Past Sale,Townhouse,488 Wild Cherry Ter,SUNNYVALE,CA,94086,988888,3,2.5,SUNNYVALE,1768,984,2010,2,Garage,,Sold,,,,,988888,2015-10-23,1130000,http://www.redfin.com/CA/Sunnyvale/488-Wild-Cherry-Ter-94086/home/40175606,MLSListings Inc. (MLSLI),ML81513687,Intero Real Estate Services,N,Y,37.3689767,-121.9972071,FALSE
Past Sale,Single Family Residential,1871 Briarwood Dr,Santa Clara,CA,95051,,3,2,95051,1124,,1954,,,,,,,,,,2015-09-10,1000000,http://www.redfin.com/CA/Santa-Clara/1871-Briarwood-Dr-95051/home/883740,,,,N,Y,37.357047,-121.992941,
