SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Condo/Coop,880 E Fremont Ave #635,SUNNYVALE,CA,94087,695000,2,2.0,SUNNYVALE,930,1389,1987,1,Garage,,Sold,,,,,695000,2016-07-29,736300,http://www.redfin.com/CA/Sunnyvale/880-E-Fremont-Ave-94087/unit-635/home/2124005,MLSListings Inc. (MLSLI),ML81589940,Realty World-Silicon Valley,N,Y,37.35183,-122.015045,false
Past Sale,Townhouse,977 Wisteria Ter,SUNNYVALE,CA,94086,829000,2,2.5,SUNNYVALE,1280,753,1999,1,Garage,,Sold,,,,,829000,2016-07-11,870000,http://www.redfin.com/CA/Sunnyvale/977-Wisteria-Ter-94086/home/1590412,MLSListings Inc. (MLSLI),ML81588175,Maxreal,N,Y,37.352959,-122.0085283,false
Past Sale,Condo/Coop,1140 Karby Ter Unit 202 LOT 222,SUNNYVALE,CA,94089,799319,2,2.0,SUNNYVALE,1002,1002,2015,50,Garage,,Sold,,,,,799319,2015-10-01,803032,http://www.redfin.com/CA/Sunnyvale/1140-Karby-Ter-94089/unit-202-LOT-222/home/82189398,MLSListings Inc. (MLSLI),ML81467895,KB Home,N,Y,37.4055752,-122.0127703,false
Past Sale,Condo/Coop,785 N Fair Oaks Ave #4,SUNNYVALE,CA,94085,545000,2,1.0,SUNNYVALE,926,960,1972,1,,,Sold,,,,,545000,2016-07-08,576000,http://www.redfin.com/CA/Sunnyvale/785-N-Fair-Oaks-Ave-94085/unit-4/home/608301,MLSListings Inc. (MLSLI),ML81587321,Alain Pinel Realtors,N,Y,37.393474,-122.0156,false
Past Sale,Condo/Coop,929 E El Camino Real Unit 110C,SUNNYVALE,CA,94087,525995,2,1.0,SUNNYVALE,747,1197,1988,1,Garage,,Sold,,,,,525995,2016-02-19,555000,http://www.redfin.com/CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-110C/home/102618044,MLSListings Inc. (MLSLI),ML81546433,Real Estate EBroker,N,Y,37.3534488,-122.0120835,false
Past Sale,Condo/Coop,929 E El Camino Real Unit 210C,SUNNYVALE,CA,94087,534900,2,1.0,SUNNYVALE,747,1200,1988,1,Garage,,Sold,,,,,534900,2016-04-08,595000,http://www.redfin.com/CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-210C/home/21859140,MLSListings Inc. (MLSLI),ML81565541,Coldwell Banker,N,Y,37.3534488,-122.0120835,false
Past Sale,Condo/Coop,3715 Terstena Pl #307,SANTA CLARA,CA,95051,690000,2,2.0,SANTA CLARA,1456,1456,1982,1,Garage,,Sold,,,,2016-01-25,780000,2016-03-07,690000,http://www.redfin.com/CA/Santa-Clara/3715-Terstena-Pl-95051/unit-307/home/670801,MLSListings Inc. (MLSLI),ML81514345,"Morgan Lane, Inc",N,Y,37.357957,-121.998826,false
Past Sale,Condo/Coop,1140 KARBY (LOT 234) Ter Unit 204 (Unable to map),SUNNYVALE,CA,94089,849000,2,2.0,SUNNYVALE,1211,,2015,55,Garage,,Sold,,,,2015-09-30,899000,2015-11-30,839000,http://www.redfin.com/CA/Sunnyvale/1140-KARBY-LOT-234-Ter-94089/unit-204/home/96982134,MLSListings Inc. (MLSLI),ML81513264,KB Home,N,Y,,,false
Past Sale,Condo/Coop,1130 Karby Ter Unit 204 Lot 324,SUNNYVALE,CA,94089,844000,2,2.0,SUNNYVALE,1211,,2015,55,Garage,,Sold,,,,2015-09-30,914000,2015-11-21,844000,http://www.redfin.com/CA/Sunnyvale/1130-Karby-Ter-94089/unit-204-Lot-324/home/95964942,MLSListings Inc. (MLSLI),ML81512380,KB Home,N,Y,37.4053254,-122.0128471,false
Past Sale,Condo/Coop,236 E Red Oak Dr Unit S,SUNNYVALE,CA,94086,599000,2,1.0,SUNNYVALE,926,1535,1971,1,Garage,,Sold,,,,,599000,2015-10-08,650000,http://www.redfin.com/CA/Sunnyvale/236-Red-Oak-Dr-E-94086/unit-S/home/96101428,MLSListings Inc. (MLSLI),ML81512759,Today Sothebys International Realty,N,Y,37.3707322,-122.008858,false
Past Sale,Townhouse,248 E Red Oak Dr Unit E,SUNNYVALE,CA,94086,679000,2,1.5,SUNNYVALE,974,760,1971,0,,,Sold,,,,,679000,2015-10-03,698000,http://www.redfin.com/CA/Sunnyvale/248-Red-Oak-Dr-E-94086/unit-E/home/92291575,MLSListings Inc. (MLSLI),ML81499096,HomeSmart Platinum Living,N,Y,37.3707267,-122.0095802,false
Past Sale,Condo/Coop,1906 Magdalena Cir #52,SANTA CLARA,CA,95051,575000,2,1.0,SANTA CLARA,920,871,1986,1,Garage,,Sold,,,,,575000,2015-10-02,600000,http://www.redfin.com/CA/Santa-Clara/1906-Magdalena-Cir-95051/unit-52/home/669429,MLSListings Inc. (MLSLI),ML81513873,Mainstream Real Estate Group Inc.,N,Y,37.3574853,-121.9991973,false
Past Sale,Townhouse,857 Carlisle Way #110,SUNNYVALE,CA,94087,829888,2,2.5,SUNNYVALE,1120,862,2007,1,Garage,,Sold,,,,,829888,2015-09-20,860000,http://www.redfin.com/CA/Sunnyvale/857-Carlisle-Way-94087/unit-110/home/17290280,MLSListings Inc. (MLSLI),ML81500149,Century 21 M&M and Associates,N,Y,37.349325,-122.015761,false
Past Sale,Condo/Coop,1271 Poplar Ave #205,SUNNYVALE,CA,94086,565000,2,1.0,SUNNYVALE,908,1634,1984,1,Garage,,Sold,,,,,565000,2015-11-23,560000,http://www.redfin.com/CA/Sunnyvale/1271-Poplar-Ave-94086/unit-205/home/869870,MLSListings Inc. (MLSLI),ML81520384,KW Bay Area Estates,N,Y,37.3534994,-122.0102184,false
Past Sale,Condo/Coop,905 Sunrose Ter Apt 201,Sunnyvale,CA,94086,,2,2.0,94086,1194,,1994,,,,,,,,,,2015-10-06,715000,http://www.redfin.com/CA/Sunnyvale/905-Sunrose-Ter-94086/unit-201/home/1199071,,,,N,Y,37.3542168,-122.012938,
Past Sale,Townhouse,1007 S Wolfe Rd #1,SUNNYVALE,CA,94086,718000,2,2.5,SUNNYVALE,986,2178,1987,1,Garage,,Sold,,,,,718000,2015-09-29,690000,http://www.redfin.com/CA/Sunnyvale/1007-S-Wolfe-Rd-94086/unit-1/home/666426,MLSListings Inc. (MLSLI),ML81497185,Intero Real Estate Services,N,Y,37.35583,-122.014412,false
